class,Type,name,input,link,source_code
,function,torch.matrix_power,"input,n",https://pytorch.org/docs/stable/torch.html#torch.matrix_power,
,function,torch.matrix_rank,"input,tol=None,symmetric=False",https://pytorch.org/docs/stable/torch.html#torch.matrix_rank,
,function,torch.mm,"input,mat2,out=None",https://pytorch.org/docs/stable/torch.html#torch.mm,
,function,torch.mv,"input,vec,out=None",https://pytorch.org/docs/stable/torch.html#torch.mv,
,function,torch.orgqr,"input,input2",https://pytorch.org/docs/stable/torch.html#torch.orgqr,
,function,torch.ormqr,"input,input2,input3,left=True,transpose=False",https://pytorch.org/docs/stable/torch.html#torch.ormqr,
,function,torch.pinverse,"input,rcond=1e-15",https://pytorch.org/docs/stable/torch.html#torch.pinverse,
,function,torch.qr,"input,some=True,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.qr,
,function,torch.solve,"input,A,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.solve,
,function,torch.svd,"input,some=True,compute_uv=True,out=None) -> (Tensor,Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.svd,
,function,torch.symeig,"input,eigenvectors=False,upper=True,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.symeig,
,function,torch.trapz,"y,x,*,dim=-1,y,*,dx=1,dim=-1",https://pytorch.org/docs/stable/torch.html#torch.trapz,
,function,torch.trapz,"y,x,*,dim=-1",,
,function,torch.trapz,"y,*,dx=1,dim=-1",,
,function,torch.triangular_solve,"input,A,upper=True,transpose=False,unitriangular=False) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.triangular_solve,
,function,torch.compiled_with_cxx11_abi,,https://pytorch.org/docs/stable/torch.html#torch.compiled_with_cxx11_abi,https://pytorch.org/docs/stable/_modules/torch.html#compiled_with_cxx11_abi
,function,torch.result_type,"tensor1,tensor2",https://pytorch.org/docs/stable/torch.html#torch.result_type,
,function,torch.can_cast,"from,to",https://pytorch.org/docs/stable/torch.html#torch.can_cast,
,function,torch.promote_types,"type1,type2",https://pytorch.org/docs/stable/torch.html#torch.promote_types,
torch._C.Generator,class,,device='cpu',https://pytorch.org/docs/stable/torch.html#torch._C.Generator,
torch._C.Generator,attribute,device,,https://pytorch.org/docs/stable/torch.html#torch._C.Generator.device,
torch._C.Generator,method,get_state,,https://pytorch.org/docs/stable/torch.html#torch._C.Generator.get_state,
torch._C.Generator,method,initial_seed,,https://pytorch.org/docs/stable/torch.html#torch._C.Generator.initial_seed,
torch._C.Generator,method,manual_seed,seed,https://pytorch.org/docs/stable/torch.html#torch._C.Generator.manual_seed,
torch._C.Generator,method,seed,,https://pytorch.org/docs/stable/torch.html#torch._C.Generator.seed,
torch._C.Generator,method,set_state,new_state,https://pytorch.org/docs/stable/torch.html#torch._C.Generator.set_state,
torch.quasirandom.SobolEngine,class,,"dimension,scramble=False,seed=None",https://pytorch.org/docs/stable/torch.html#torch.quasirandom.SobolEngine,https://pytorch.org/docs/stable/_modules/torch/quasirandom.html#SobolEngine
torch.quasirandom.SobolEngine,method,draw,"n=1,out=None,dtype=torch.float32",https://pytorch.org/docs/stable/torch.html#torch.quasirandom.SobolEngine.draw,https://pytorch.org/docs/stable/_modules/torch/quasirandom.html#SobolEngine.draw
torch.quasirandom.SobolEngine,method,fast_forward,n,https://pytorch.org/docs/stable/torch.html#torch.quasirandom.SobolEngine.fast_forward,https://pytorch.org/docs/stable/_modules/torch/quasirandom.html#SobolEngine.fast_forward
torch.quasirandom.SobolEngine,method,reset,,https://pytorch.org/docs/stable/torch.html#torch.quasirandom.SobolEngine.reset,https://pytorch.org/docs/stable/_modules/torch/quasirandom.html#SobolEngine.reset
